Ed Davis,6.7,4.4,2.3
Branden Dawson,0.0,0.0,0.0
Dewayne Dedmon,2.4,1.2,1.1
Bryce Dejean-Jones,0.2,0.0,0.2
Sam Dekker,0.0,0.0,0.0
Matthew Dellavedova,3.8,2.2,1.6
Luol Deng,6.4,3.5,2.8
DeMar DeRozan,9.9,7.5,2.4
Boris Diaw,3.8,1.6,2.2
Gorgui Dieng,5.9,3.4,2.5
Spencer Dinwiddie,0.1,0.0,0.1
Toney Douglas,2.5,1.6,0.9
Goran Dragic,4.7,2.4,2.3
Andre Drummond,7.4,2.0,5.5
Jared Dudley,4.6,2.6,2.0
Duje Dukan,0.0,0.0,0.0
Tim Duncan,5.2,1.6,3.6
Mike Dunleavy,0.9,0.4,0.5
Kevin Durant,14.5,11.0,3.5
Cleanthony Early,-0.2,-0.3,0.1
Jarell Eddie,0.1,0.0,0.1
Wayne Ellington,0.8,0.5,0.3
Monta Ellis,4.3,0.4,3.9
James Ennis,0.8,0.7,0.1
Tyler Ennis,0.4,0.1,0.3
Jeremy Evans,0.6,0.3,0.3
Tyreke Evans,1.4,0.8,0.6
Festus Ezeli,2.7,1.4,1.3
Kenneth Faried,5.5,4.0,1.5
Jordan Farmar,0.4,0.2,0.2
Derrick Favors,7.1,3.8,3.4
Cristiano Felicio,1.2,0.7,0.4
Raymond Felton,2.7,1.0,1.7
Evan Fournier,5.7,4.0,1.7
Randy Foye,0.4,0.0,0.4
Tim Frazier,1.2,0.9,0.3
Jimmer Fredette,0.1,0.1,0.0
Channing Frye,1.5,0.8,0.8
Channing Frye,1.5,0.9,0.6
Danilo Gallinari,6.3,5.5,0.9
Langston Galloway,3.3,1.4,1.8
Kevin Garnett,1.1,0.4,0.7
Marc Gasol,3.7,1.8,1.9
Pau Gasol,7.1,3.2,3.9
Rudy Gay,3.8,1.8,2.1
Alonzo Gee,1.9,1.0,0.9
Paul George,9.2,4.4,4.8
Taj Gibson,5.4,3.2,2.2
Manu Ginobili,3.8,1.5,2.3
Rudy Gobert,6.4,2.6,3.8
Drew Gooden,0.0,-0.4,0.4
Archie Goodwin,0.1,-0.4,0.5
Aaron Gordon,5.4,3.2,2.2
Eric Gordon,2.1,1.7,0.4
Marcin Gortat,7.3,4.2,3.1
Andrew Goudelock,0.0,-0.1,0.1
Jerami Grant,2.1,0.5,1.6
Jerian Grant,0.8,-0.2,1.0
Danny Green,4.2,0.2,4.1
Draymond Green,11.1,6.0,5.1
Erick Green,0.1,0.1,0.0
Gerald Green,1.7,0.3,1.4
JaMychal Green,2.6,1.2,1.4
Jeff Green,2.2,1.2,1.0
Blake Griffin,3.8,2.2,1.6
Jorge Gutierrez,0.3,0.2,0.1
P.J. Hairston,0.9,-0.1,1.0
Jordan Hamilton,0.2,0.0,0.2
Tyler Hansbrough,1.0,0.5,0.5
Tim Hardaway,1.9,0.9,1.0
James Harden,13.3,10.7,2.6
Maurice Harkless,2.9,1.6,1.3
Justin Harper,0.0,0.0,0.0
Montrezl Harrell,0.9,0.7,0.2
Devin Harris,2.5,1.2,1.3
Gary Harris,4.0,2.8,1.2
Joe Harris,0.0,0.0,0.0
Tobias Harris,3.3,1.7,1.6
Tobias Harris,3.3,2.3,0.9
Aaron Harrison,0.0,-0.2,0.1
Udonis Haslem,0.4,0.0,0.4
Spencer Hawes,1.9,0.6,1.4
Chuck Hayes,0.0,0.0,0.0
Gordon Hayward,8.9,5.5,3.4
Gerald Henderson,2.0,1.0,1.0
John Henson,2.3,1.2,1.1
Mario Hezonja,0.9,-0.1,1.0
Roy Hibbert,2.2,1.1,1.0
J.J. Hickson,0.5,0.1,0.4
Nene Hilario,2.7,1.1,1.6
George Hill,6.2,3.4,2.8
Jordan Hill,3.9,1.6,2.3
Solomon Hill,2.1,0.8,1.3
Darrun Hilliard,0.5,0.2,0.3
Kirk Hinrich,0.6,0.2,0.4
Player, ,WS,WS/48
Jrue Holiday,3.4,2.2,1.2
Justin Holiday,0.8,0.2,0.5
Ryan Hollins,0.9,0.6,0.3
Rondae Hollis-Jefferson,1.2,0.5,0.7
Richaun Holmes,1.5,1.0,0.5
Rodney Hood,6.0,3.4,2.5
Al Horford,9.4,4.9,4.5
Dwight Howard,6.6,3.5,3.1
Marcelo Huertas,-0.1,-0.2,0.1
Josh Huestis,0.0,0.0,0.1
Kris Humphries,0.9,0.4,0.5
R.J. Hunter,0.3,-0.1,0.4
Serge Ibaka,5.5,2.5,3.0
Andre Iguodala,4.4,2.3,2.1
Ersan Ilyasova,3.3,1.8,1.5
Joe Ingles,2.3,0.7,1.6
Damien Inglis,-0.1,-0.2,0.2
Kyrie Irving,5.0,3.2,1.7
Jarrett Jack,0.9,0.5,0.4
Reggie Jackson,6.9,4.9,1.9
Lebron James,13.6,9.6,4.0
Al Jefferson,2.8,1.0,1.8
Cory Jefferson,0.1,0.0,0.0
Richard Jefferson,2.7,1.4,1.3
John Jenkins,0.4,0.3,0.1
Brandon Jennings,0.8,0.4,0.4
Jonas Jerebko,2.4,0.9,1.5
Amir Johnson,5.9,3.0,2.9
Chris Johnson,1.1,-0.1,1.2
James Johnson,1.3,0.3,1.0
Joe Johnson,2.0,1.3,0.6
Orlando Johnson,0.0,0.0,0.1
Stanley Johnson,0.6,-1.3,1.9
Tyler Johnson,2.0,1.2,0.9
Wesley Johnson,2.6,0.0,2.7
Nikola Jokic,6.7,4.5,2.2
Dahntay Jones,0.1,0.0,0.1
James Jones,1.2,0.7,0.5
Terrence Jones,1.5,0.8,0.7
Tyus Jones,0.3,0.0,0.3
DeAndre Jordan,11.5,6.0,5.5
Cory Joseph,3.5,1.8,1.7
Chris Kaman,0.1,0.0,0.1
Frank Kaminsky,3.3,1.2,2.1
Enes Kanter,8.1,6.0,2.1
Sergey Karasev,0.3,0.2,0.1
Sasha Kaun,0.2,0.0,0.2
Ryan Kelly,0.1,-0.3,0.3
Michael Kidd-Gilchrist,0.6,0.4,0.2
Sean Kilpatrick,0.9,0.9,0.0
Brandon Knight,1.7,0.7,0.9
Kyle Korver,4.1,1.2,2.9
Kosta Koufos,3.5,2.1,1.4
Jeremy Lamb,2.7,1.0,1.8
Carl Landry,2.1,1.8,0.3
Shane Larkin,1.4,0.5,1.0
Joffrey Lauvergne,2.3,1.6,0.7
Zach LaVine,2.6,1.9,0.7
Ty Lawson,0.5,0.2,0.3
Courtney Lee,2.2,1.5,0.8
Player, ,WS,WS/48
David Lee,2.1,1.5,0.7
Alex Len,1.3,-0.5,1.8
Kawhi Leonard,13.7,8.3,5.5
Meyers Leonard,2.2,1.2,1.0
Jon Leuer,2.7,1.4,1.3
Damian Lillard,9.2,7.7,1.4
Jeremy Lin,3.5,1.3,2.3
Shaun Livingston,4.6,2.9,1.7
Kevon Looney,0.1,0.1,0.0
Brook Lopez,6.2,4.5,1.7
Robin Lopez,5.8,3.7,2.1
Kevin Love,8.5,4.7,3.8
Kyle Lowry,11.6,8.0,3.7
Trey Lyles,2.3,0.6,1.7
Shelvin Mack,1.2,0.2,0.9
Ian Mahinmi,6.2,2.9,3.3
Devyn Marble,-0.1,-0.4,0.3
Boban Marjanovic,3.4,2.3,1.2
Kendall Marshall,-0.5,-0.7,0.1
Jarell Martin,0.8,0.5,0.2
Kevin Martin,0.8,0.7,0.1
Wesley Matthews,3.7,1.9,1.8
O.J. Mayo,-0.1,-0.7,0.6
Luc Mbah a Moute,1.6,0.2,1.3
James Michael McAdoo,0.8,0.5,0.3
Ray McCallum,0.5,0.1,0.4
CJ McCollum,6.0,4.4,1.7
T.J. McConnell,1.9,0.6,1.4
Chris McCullough,0.3,-0.1,0.4
K.J. McDaniels,0.2,0.1,0.1
Doug McDermott,2.8,2.1,0.7
Mitch McGary,0.0,-0.1,0.1
JaVale McGee,1.1,0.6,0.5
Ben McLemore,0.3,-0.4,0.7
Jordan McRae,0.2,0.1,0.0
Jordan McRae,0.2,0.1,0.1
Josh McRoberts,0.8,0.1,0.7
Jodie Meeks,0.1,0.1,0.0
Salah Mejri,1.3,0.6,0.7
Jordan Mickey,0.1,0.0,0.1
Khris Middleton,6.1,4.3,1.8
C.J. Miles,3.1,1.2,1.9
Andre Miller,0.5,0.5,0.1
Mike Miller,0.3,0.1,0.3
Patty Mills,4.8,2.2,2.6
Elijah Millsap,0.1,-0.2,0.3
Paul Millsap,10.1,4.1,6.0
Nikola Mirotic,3.9,1.8,2.2
Nazr Mohammed,0.0,0.0,0.0
Greg Monroe,7.5,5.0,2.4
Luis Montero,-0.2,-0.2,0.0
E'Twaun Moore,1.8,0.9,1.0
Eric Moreland,0.0,0.0,0.0
Marcus Morris,5.4,2.9,2.5
Markieff Morris,1.1,0.2,0.9
Anthony Morrow,1.9,1.4,0.5
Donatas Motiejunas,0.3,0.0,0.3
Timofey Mozgov,3.7,1.8,1.9
Emmanuel Mudiay,-2.1,-3.3,1.2
Shabazz Muhammad,2.7,2.6,0.2
Xavier Munford,0.1,-0.2,0.2
Mike Muscala,1.6,0.7,0.9
Larry Nance,2.2,1.3,0.9
Shabazz Napier,0.1,-0.3,0.4
Gary Neal,1.4,0.9,0.5
Jameer Nelson,0.5,0.1,0.4
Raul Neto,1.8,0.2,1.6
Andrew Nicholson,1.6,0.8,0.8
Joakim Noah,1.1,0.0,1.1
Nerlens Noel,3.0,0.3,2.8
Lucas Nogueira,0.7,0.3,0.4
Steve Novak,0.1,0.1,0.0
Dirk Nowitzki,6.8,4.2,2.6
Jusuf Nurkic,0.4,-0.5,0.9
J.J. O'Brien,0.0,0.0,0.0
Johnny O'Bryant,0.3,-0.2,0.4
Kyle O'Quinn,1.6,0.5,1.2
Jahlil Okafor,1.2,0.3,0.9
Victor Oladipo,4.9,2.2,2.7
Kelly Olynyk,4.1,2.1,2.0
Kelly Oubre,0.4,-0.3,0.7
Zaza Pachulia,6.0,3.4,2.7
Kostas Papanikolaou,-0.1,-0.4,0.2
Jabari Parker,3.6,2.4,1.2
Tony Parker,5.8,2.9,2.9
Chandler Parsons,4.3,2.6,1.6
Lamar Patterson,0.2,-0.3,0.5
Patrick Patterson,3.6,1.6,2.0
Chris Paul,12.7,9.2,3.5
Adreian Payne,-0.5,-0.9,0.4
Cameron Payne,1.4,0.6,0.8
Elfrid Payton,2.2,0.5,1.7
Nikola Pekovic,-0.1,-0.1,0.0
Kendrick Perkins,-0.1,-0.4,0.4
Paul Pierce,0.9,-0.6,1.4
Tibor Pleiss,-0.1,-0.2,0.1
Mason Plumlee,6.1,3.4,2.7
Miles Plumlee,2.2,1.4,0.8
Otto Porter,5.6,3.0,2.7
Bobby Portis,1.5,0.3,1.3
Kristaps Porzingis,4.4,1.5,2.9
Dwight Powell,3.1,1.8,1.3
Norman Powell,1.6,0.7,0.9
Phil Pressey,0.0,-0.2,0.2
Ronnie Price,1.4,0.4,1.0
Pablo Prigioni,1.5,0.3,1.1
Tayshaun Prince,0.4,0.1,0.3
Julius Randle,1.6,-0.3,1.9
Zach Randolph,4.3,2.8,1.5
J.J. Redick,6.7,5.3,1.4
Willie Reed,1.2,0.9,0.3
Josh Richardson,2.5,1.3,1.2
Austin Rivers,1.9,0.6,1.3
Andre Roberson,3.4,1.8,1.6
Brian Roberts,0.8,0.5,0.3
Glenn Robinson,0.8,0.2,0.6
Nate Robinson,0.0,0.0,0.0
Thomas Robinson,0.6,-0.5,1.1
Rajon Rondo,4.6,2.3,2.3
Derrick Rose,0.4,-0.8,1.2
Terrence Ross,3.6,2.1,1.6
Terry Rozier,-0.3,-0.6,0.3
Ricky Rubio,5.8,3.6,2.2
Damjan Rudez,0.1,0.1,0.0
Brandon Rush,2.0,0.8,1.2
D'Angelo Russell,0.0,-0.7,0.7
Robert Sacre,0.3,0.2,0.1
JaKarr Sampson,0.4,0.1,0.3
Dennis Schroder,2.2,-0.2,2.3
Luis Scola,3.3,1.4,1.9
Mike Scott,3.2,1.7,1.5
Thabo Sefolosha,4.5,1.3,3.2
Kevin Seraphin,-0.2,-0.8,0.7
Ramon Sessions,3.8,2.5,1.3
Iman Shumpert,1.7,-0.1,1.8
Jonathon Simmons,2.0,0.7,1.3
Henry Sims,0.4,0.2,0.3
Kyle Singler,1.1,0.3,0.8
Donald Sloan,2.0,1.7,0.3
Marcus Smart,2.9,0.5,2.4
Greg Smith,0.2,0.1,0.1
Ish Smith,0.9,0.5,0.4
J.R. Smith,5.5,3.0,2.5
Jason Smith,1.8,0.4,1.4
Josh Smith,0.3,-0.6,0.9
Russ Smith,-0.1,-0.1,0.1
Tony Snell,0.4,-0.5,1.0
Marreese Speights,1.8,0.5,1.2
Tiago Splitter,1.7,0.9,0.9
Nik Stauskas,0.5,0.0,0.5
Lance Stephenson,1.2,0.8,0.5
Alex Stepheson,0.1,0.0,0.1
Jarnell Stokes,0.1,0.0,0.0
Amar'e Stoudemire,2.4,1.1,1.3
Rodney Stuckey,2.0,0.5,1.5
Jared Sullinger,4.8,1.3,3.6
Edy Tavares,0.2,0.0,0.1
Jeff Teague,5.9,2.8,3.0
Mirza Teletovic,3.8,2.9,0.9
Garrett Temple,2.7,1.0,1.7
Jason Terry,1.5,1.1,0.4
Isaiah Thomas,9.7,7.2,2.5
Lance Thomas,1.7,1.2,0.5
Hollis Thompson,1.2,0.7,0.5
Jason Thompson,1.0,0.6,0.4
Klay Thompson,8.0,5.5,2.6
Tristan Thompson,8.7,5.6,3.1
Marcus Thornton,1.3,0.9,0.4
Anthony Tolliver,2.8,1.5,1.3
Axel Toupane,0.3,0.2,0.1
Karl-Anthony Towns,8.3,5.5,2.8
P.J. Tucker,3.5,1.5,1.9
Evan Turner,4.0,1.0,3.0
Myles Turner,3.1,0.8,2.3
Beno Udrih,0.4,-0.1,0.5
Jonas Valanciunas,6.9,4.5,2.4
Anderson Varejao,0.6,0.1,0.5
Greivis Vasquez,-0.3,-0.4,0.1
Rashad Vaughn,-0.8,-1.2,0.4
Charlie Villanueva,0.2,-0.6,0.8
Noah Vonleh,1.2,0.0,1.1
Nikola Vucevic,5.2,2.8,2.4
Sasha Vujacic,1.1,0.3,0.8
Dwyane Wade,4.9,2.4,2.6
Dion Waiters,2.1,0.3,1.8
Kemba Walker,9.9,6.3,3.6
John Wall,5.7,2.2,3.5
T.J. Warren,2.2,1.7,0.6
C.J. Watson,0.6,0.2,0.4
Briante Weber,0.0,-0.2,0.2
Briante Weber,0.0,0.0,0.0
Sonny Weems,-0.4,-0.5,0.1
David West,5.4,2.4,2.9
Russell Westbrook,14.0,10.0,4.0
Hassan Whiteside,10.3,5.0,5.3
Shayne Whittington,0.0,-0.1,0.1
Andrew Wiggins,4.1,3.4,0.7
C.J. Wilcox,0.3,0.1,0.2
Alan Williams,0.2,0.1,0.2
Deron Williams,3.7,2.2,1.4
Derrick Williams,3.6,2.4,1.2
Elliot Williams,0.0,0.0,0.0
Lou Williams,4.7,4.5,0.3
Marvin Williams,7.8,4.7,3.2
Mo Williams,1.1,0.4,0.7
Justise Winslow,2.5,-0.2,2.7
Jeff Withey,2.3,1.1,1.3
Christian Wood,0.3,0.2,0.1
Metta World Peace,0.1,-0.2,0.3
Brandan Wright,0.7,0.4,0.2
Delon Wright,0.6,0.3,0.2
Tony Wroten,-0.8,-0.8,0.0
James Young,0.1,-0.2,0.2
Joe Young,-0.1,-0.5,0.5
Nick Young,0.1,0.1,0.0
Thaddeus Young,4.1,1.9,2.2
Cody Zeller,6.3,3.6,2.7
Tyler Zeller,1.7,0.8,0.9
