Andrew Harrison,1.6,0.0,1.5
Udonis Haslem,0.2,0.0,0.2
Spencer Hawes,1.1,0.3,0.8
Gordon Hayward,10.4,7.1,3.3
Gerald Henderson,2.0,1.0,1.0
John Henson,2.7,1.2,1.6
Juan Hernangomez,1.8,1.2,0.6
Willy Hernangomez,3.4,1.8,1.6
Mario Hezonja,-0.7,-1.4,0.8
Roy Hibbert,1.8,1.0,0.8
Buddy Hield,0.8,0.4,0.4
Nene Hilario,4.1,2.5,1.6
George Hill,5.9,4.0,1.9
Jordan Hill,0.0,-0.1,0.0
Solomon Hill,2.7,0.4,2.3
Darrun Hilliard,-0.2,-0.6,0.4
Jrue Holiday,3.8,1.3,2.6
Justin Holiday,2.5,1.3,1.2
Rondae Hollis-Jefferson,2.6,0.4,2.2
Richaun Holmes,3.8,2.2,1.6
Rodney Hood,2.6,0.7,1.9
Al Horford,6.3,3.6,2.7
Danuel House,0.0,0.0,0.0
Dwight Howard,8.3,3.8,4.5
Marcelo Huertas,-0.1,-0.2,0.1
Josh Huestis,0.2,0.1,0.0
Kris Humphries,1.6,0.6,1.1
R.J. Hunter,0.0,0.0,0.0
Serge Ibaka,3.8,2.1,1.7
Andre Iguodala,6.9,4.1,2.9
Ersan Ilyasova,2.6,1.4,1.3
Joe Ingles,5.0,2.0,3.0
Brandon Ingram,-0.3,-1.0,0.7
Kyrie Irving,8.9,7.4,1.5
Jarrett Jack,0.0,0.0,0.0
Demetrius Jackson,0.1,0.1,0.0
Pierre Jackson,0.0,0.0,0.1
Reggie Jackson,1.9,0.8,1.2
Lebron James,12.9,9.8,3.0
Al Jefferson,2.3,1.2,1.1
Richard Jefferson,2.1,1.3,0.8
John Jenkins,0.0,0.0,0.0
Brandon Jennings,1.5,0.8,0.7
Jonas Jerebko,2.1,0.8,1.3
Amir Johnson,5.0,2.9,2.1
Brice Johnson,0.0,-0.1,0.0
James Johnson,5.1,1.9,3.2
Joe Johnson,3.8,1.7,2.1
Stanley Johnson,0.4,-1.4,1.8
Tyler Johnson,5.8,3.1,2.7
Wesley Johnson,0.9,-0.3,1.2
Nikola Jokic,9.7,7.7,2.0
Dahntay Jones,0.0,0.0,0.0
Damian Jones,0.0,-0.1,0.1
Derrick Jones,1.1,0.9,0.2
James Jones,0.8,0.6,0.2
Terrence Jones,2.3,0.5,1.8
Tyus Jones,1.5,1.0,0.6
DeAndre Jordan,11.8,7.2,4.6
Cory Joseph,3.4,1.7,1.7
Frank Kaminsky,2.3,0.4,1.9
Enes Kanter,5.8,4.0,1.8
Ryan Kelly,0.1,-0.1,0.2
Michael Kidd-Gilchrist,5.8,2.7,3.1
Sean Kilpatrick,1.4,0.4,1.1
Brandon Knight,0.3,0.1,0.2
Kyle Korver,2.0,1.6,0.4
Kosta Koufos,2.6,1.2,1.4
Mindaugas Kuzminskas,1.2,0.8,0.4
Skal Labissiere,1.3,0.7,0.5
Jeremy Lamb,2.7,1.4,1.3
Nicolas Laprovittola,0.2,0.0,0.2
Joffrey Lauvergne,1.4,0.6,0.8
Zach LaVine,3.0,2.6,0.4
Ty Lawson,3.2,2.2,1.0
Jake Layman,-0.3,-0.4,0.1
Courtney Lee,4.2,3.1,1.1
David Lee,5.7,3.2,2.5
Alex Len,3.0,1.2,1.7
Kawhi Leonard,13.6,8.9,4.7
Meyers Leonard,1.4,0.5,0.8
Jon Leuer,4.5,2.5,2.0
Caris LeVert,1.8,0.8,1.0
DeAndre Liggins,0.4,-0.5,0.9
Damian Lillard,10.4,8.8,1.5
Jeremy Lin,2.1,1.3,0.8
Shaun Livingston,2.6,1.1,1.6
Shawn Long,0.9,0.6,0.3
Kevon Looney,1.4,0.7,0.8
Brook Lopez,4.9,3.1,1.8
Robin Lopez,4.3,1.8,2.4
Kevin Love,6.4,4.0,2.4
Kyle Lowry,10.1,7.8,2.3
John Lucas III,0.0,0.0,0.0
Timothe Luwawu-Cabarrot,0.8,0.0,0.8
Trey Lyles,0.8,-0.9,1.6
Sheldon Mac,0.5,0.3,0.2
Shelvin Mack,1.4,-0.1,1.5
Ian Mahinmi,1.4,0.5,0.9
Thon Maker,1.3,0.8,0.5
Boban Marjanovic,1.7,1.2,0.5
Jarell Martin,0.6,-0.2,0.8
Wesley Matthews,3.1,1.0,2.1
Luc Mbah a Moute,3.1,1.3,1.8
James Michael McAdoo,1.1,0.3,0.8
Patrick McCaw,1.7,0.5,1.2
C.J. McCollum,7.6,6.2,1.4
T.J. McConnell,3.8,1.4,2.4
Chris McCullough,0.1,0.1,0.0
K.J. McDaniels,0.3,0.0,0.2
K.J. McDaniels,0.3,0.0,0.3
Doug McDermott,1.9,1.1,0.8
JaVale McGee,3.5,2.0,1.5
Rodney McGruder,2.9,1.2,1.7
Ben McLemore,0.4,-0.1,0.5
Jordan McRae,0.2,-0.1,0.2
Josh McRoberts,0.3,-0.1,0.4
Jodie Meeks,1.1,0.5,0.6
Salah Mejri,3.0,1.3,1.7
Jordan Mickey,0.1,-0.1,0.2
Khris Middleton,1.6,0.7,0.9
C.J. Miles,4.0,2.7,1.4
Mike Miller,0.1,0.0,0.1
Patty Mills,5.1,2.9,2.2
Elijah Millsap,-0.1,-0.1,0.0
Paul Millsap,6.4,2.6,3.8
Nikola Mirotic,3.8,1.2,2.5
Greg Monroe,5.6,3.0,2.6
E'Twaun Moore,2.7,1.2,1.5
Marcus Morris,3.9,1.4,2.4
Markieff Morris,4.1,1.6,2.5
Anthony Morrow,0.9,0.4,0.4
Donatas Motiejunas,0.2,-0.5,0.6
Timofey Mozgov,1.1,0.7,0.4
Emmanuel Mudiay,0.2,-0.4,0.5
Shabazz Muhammad,2.7,2.5,0.2
Dejounte Murray,0.0,-0.4,0.5
Jamal Murray,1.3,0.6,0.7
Mike Muscala,3.4,1.8,1.6
Larry Nance,3.5,2.1,1.5
Shabazz Napier,0.6,0.1,0.5
Maurice Ndour,0.4,0.1,0.3
Gary Neal,-0.1,-0.1,0.0
Jameer Nelson,2.8,2.3,0.5
Raul Neto,0.7,0.2,0.6
Georges Niang,-0.3,-0.4,0.1
Andrew Nicholson,-0.1,-0.3,0.3
Andrew Nicholson,-0.1,-0.2,0.1
Joakim Noah,2.2,1.0,1.2
Nerlens Noel,2.2,1.1,1.0
Lucas Nogueira,3.7,1.7,2.0
Steve Novak,0.0,0.0,0.0
Dirk Nowitzki,2.5,0.6,1.9
Jusuf Nurkic,1.4,0.4,1.0
David Nwaba,0.8,0.6,0.2
Johnny O'Bryant,0.1,0.1,0.0
Johnny O'Bryant,0.1,0.0,0.0
Kyle O'Quinn,3.9,2.1,1.8
Daniel Ochefu,0.0,-0.1,0.1
Jahlil Okafor,1.2,0.1,1.1
Victor Oladipo,4.0,1.7,2.3
Kelly Olynyk,4.1,2.2,1.9
Arinze Onuaku,0.0,0.0,0.0
Chinanu Onuaku,0.1,0.1,0.1
Kelly Oubre,2.0,0.6,1.5
Zaza Pachulia,4.7,2.3,2.5
Georgios Papagiannis,0.4,0.1,0.3
Jabari Parker,4.0,2.6,1.5
Tony Parker,3.0,1.4,1.7
Chandler Parsons,0.2,-0.5,0.7
Lamar Patterson,-0.1,-0.2,0.0
Patrick Patterson,3.3,1.7,1.6
Chris Paul,10.6,7.9,2.6
Adreian Payne,0.2,0.0,0.2
Cameron Payne,-0.3,-0.4,0.1
Elfrid Payton,4.4,2.4,2.0
Gary Payton,-0.2,-0.3,0.1
Paul Pierce,0.1,-0.2,0.3
Marshall Plumlee,0.2,0.0,0.1
Mason Plumlee,4.6,2.8,1.8
Miles Plumlee,0.3,0.1,0.2
Jakob Poeltl,1.6,0.9,0.7
Otto Porter,9.4,6.4,3.0
Bobby Portis,2.4,1.1,1.2
Kristaps Porzingis,4.5,2.4,2.1
Dwight Powell,4.6,2.7,1.9
Norman Powell,2.8,1.4,1.4
Alex Poythress,0.3,0.2,0.1
Ronnie Price,0.0,-0.1,0.1
Tim Quarterman,-0.1,-0.1,0.1
Chasson Randle,0.4,0.3,0.1
Julius Randle,3.5,2.0,1.5
Zach Randolph,3.2,0.8,2.4
J.J. Redick,4.8,3.3,1.5
Willie Reed,3.6,2.1,1.5
Josh Richardson,2.2,0.3,1.9
Malachi Richardson,0.1,0.0,0.1
Austin Rivers,2.5,1.2,1.3
Andre Roberson,4.2,1.1,3.1
Brian Roberts,0.2,0.0,0.3
Glenn Robinson,2.5,1.3,1.2
Thomas Robinson,0.9,0.3,0.6
Sergio Rodriguez,0.7,-0.3,1.0
Rajon Rondo,2.3,-0.4,2.7
Derrick Rose,3.0,2.4,0.6
Terrence Ross,2.9,1.6,1.3
Terry Rozier,1.4,0.0,1.4
Ricky Rubio,6.1,4.5,1.7
Damjan Rudez,0.1,-0.1,0.2
Brandon Rush,0.4,0.1,0.3
D'Angelo Russell,1.3,0.3,1.0
Domantas Sabonis,0.8,-1.0,1.8
Larry Sanders,0.0,0.0,0.0
Dario Saric,1.0,-1.2,2.2
Tomas Satoransky,0.6,0.1,0.5
Dennis Schroder,3.7,1.2,2.5
Luis Scola,0.8,0.4,0.4
Mike Scott,-0.1,-0.3,0.2
Thabo Sefolosha,3.3,0.6,2.7
Wayne Selden,0.1,0.0,0.0
Kevin Seraphin,1.0,0.4,0.6
Ramon Sessions,0.9,0.3,0.6
Iman Shumpert,2.0,0.7,1.4
Pascal Siakam,1.6,0.4,1.2
Jonathon Simmons,2.0,-0.1,2.1
Kyle Singler,0.3,0.0,0.3
Marcus Smart,3.2,0.5,2.7
Ish Smith,3.1,0.9,2.2
J.R. Smith,0.8,0.1,0.8
Jason Smith,2.3,1.0,1.3
Tony Snell,3.4,2.1,1.3
Marreese Speights,4.2,2.5,1.7
Tiago Splitter,0.1,0.1,0.1
Nik Stauskas,1.4,0.1,1.4
Lance Stephenson,0.1,0.0,0.1
Jarnell Stokes,0.1,0.1,0.0
Diamond Stone,-0.1,-0.1,0.0
Rodney Stuckey,-0.1,-0.5,0.4
Jared Sullinger,-0.1,-0.2,0.1
Edy Tavares,0.1,0.0,0.1
Isaiah Taylor,0.0,-0.1,0.0
Jeff Teague,8.1,5.7,2.4
Mirza Teletovic,0.6,-0.1,0.7
Garrett Temple,2.2,0.9,1.3
Jason Terry,2.1,1.2,0.9
Isaiah Thomas,12.5,10.9,1.6
Lance Thomas,0.9,0.6,0.4
Hollis Thompson,0.7,0.3,0.4
Klay Thompson,7.1,4.2,2.9
Tristan Thompson,7.3,5.0,2.3
Marcus Thornton,0.5,0.1,0.4
Mike Tobey,0.0,0.0,0.0
Anthony Tolliver,2.3,1.5,0.8
Axel Toupane,0.1,0.1,0.0
Karl-Anthony Towns,12.7,9.9,2.8
P.J. Tucker,2.4,1.0,1.3
Evan Turner,1.2,0.0,1.2
Myles Turner,8.0,4.3,3.7
Beno Udrih,1.3,0.8,0.5
Tyler Ulis,0.7,0.3,0.4
Jarrod Uthoff,0.2,0.1,0.1
Jonas Valanciunas,7.9,4.9,3.0
Denzel Valentine,0.6,-0.5,1.1
Fred VanVleet,0.2,-0.1,0.4
Anderson Varejao,0.2,0.0,0.1
Greivis Vasquez,0.0,0.0,0.0
Rashad Vaughn,0.0,-0.5,0.4
Noah Vonleh,1.8,0.6,1.2
Nikola Vucevic,4.0,0.8,3.1
Sasha Vujacic,0.1,-0.1,0.2
Dwyane Wade,3.4,0.9,2.5
Dion Waiters,1.6,0.2,1.5
Kemba Walker,8.1,5.9,2.2
John Wall,8.8,5.8,3.0
Taurean Waller-Prince,1.1,-0.4,1.5
T.J. Warren,4.1,3.0,1.1
C.J. Watson,0.9,0.2,0.6
Briante Weber,0.3,0.1,0.2
David West,2.6,0.9,1.7
Russell Westbrook,13.1,8.5,4.6
Okaro White,0.6,0.1,0.5
Isaiah Whitehead,-0.8,-1.7,0.9
Hassan Whiteside,9.5,4.2,5.3
Andrew Wiggins,4.2,3.3,0.9
C.J. Wilcox,-0.2,-0.2,0.0
Alan Williams,2.1,1.1,0.9
Deron Williams,1.8,1.1,0.7
Derrick Williams,0.8,0.6,0.2
Lou Williams,4.9,4.3,0.6
Marvin Williams,5.0,2.4,2.6
Reggie Williams,0.2,0.1,0.1
Troy Williams,0.3,0.2,0.1
Kyle Wiltjer,0.0,-0.1,0.1
Justise Winslow,-0.1,-0.9,0.8
Jeff Withey,1.8,1.0,0.9
Christian Wood,0.3,0.1,0.1
Metta World Peace,-0.2,-0.3,0.1
Brandan Wright,1.6,1.1,0.5
Delon Wright,1.1,0.5,0.6
James Young,0.3,0.1,0.2
Joe Young,-0.1,-0.2,0.1
Nick Young,3.2,3.0,0.2
Thaddeus Young,4.6,2.0,2.7
Cody Zeller,5.6,3.4,2.2
Tyler Zeller,1.0,0.5,0.6
Stephen Zimmerman,0.0,-0.1,0.1
Paul Zipser,0.5,-0.3,0.8
Ivica Zubac,1.1,0.6,0.5
